layers;neurons;LR;dropout;act_fcn;epoch;kernel;stdDiagV;stdDiagT;fin_val_acc;best_val_acc;bestEpo;best_tst_acc
0;0;0;0;0;0;0;0;0;0;0;0;0
1;78;0.004617544640437645;1;<function elu at 0x7f83435b5668>;300;None;2.7987411980848895;2.4240324970419524;0.949877;0.959506;195;0.960247
2;15;0.030052554406040384;1.0;<function relu at 0x7f83435dc578>;125;He;4.8765275824097145;5.6264881856678448;0.0;0.918519;90;0.908395
