layers;neurons;LR;dropout;act_fcn;epoch;kernel;stdDiagV;stdDiagT;fin_val_acc;best_val_acc;bestEpo;best_tst_acc
0;0;0;0;0;0;0;0;0;0;0;0;0
5;18;0.014261984927983555;0.69999999999999996;<function tanh at 0x7fd2f17ce488>;105;He;3.3414624242162776;3.5216144058041317;0.0;0.944198;45;0.940988
5;20;0.03581210895231853;0.5;<function tanh at 0x7fd2f17ce488>;40;None;16.681895191823287;17.550710379988885;0.0;0.787161;5;0.783704
2;50;0.02611116534760242;0.69999999999999996;<function tanh at 0x7fd2f17ce488>;30;None;4.6021406124471298;4.8051184415486992;0.0;0.919259;5;0.916296
4;17;0.04531509244835693;0.69999999999999996;<function elu at 0x7fd2f1921668>;25;None;7.126868686727291;7.9876447802717454;0.0;0.898025;5;0.895556
1;42;0.03938047884105906;1;<function elu at 0x7fd2f1921668>;25;None;9.0474203319177686;10.375660026603335;0.0;0.876543;5;0.875556
2;31;0.0016381836736999462;0.69999999999999996;<function tanh at 0x7fd2f17ce488>;105;Xavier;19.258974356867078;19.681630013177603;0.77679;0.785926;40;0.782716
4;23;0.026127030168243748;0.69999999999999996;<function softsign at 0x7fd2f1948c80>;270;None;4.1189448220615841;3.5582979821534475;0.861975;0.922963;165;0.928395
2;49;0.013189092784024284;1.0;<function tanh at 0x7fd2f17ce488>;65;Xavier;3.4250749693916718;3.4761363398277658;0.0;0.954815;40;0.954568
2;17;0.0033274219610918104;0.69999999999999996;<function selu at 0x7fd2ec469b18>;360;None;17.037359095184662;17.83553717221919;0.0;0.833333;315;0.826914
3;23;0.00860077686219376;0.69999999999999996;<function relu at 0x7fd2f1948578>;65;Xavier;35.185072557757799;34.82791102950133;0.0;0.499506;5;0.490124
4;24;0.021328690126877624;0.5;<function softsign at 0x7fd2f1948c80>;105;None;3.7171771390733452;3.5245562232208365;0.888642;0.940988;45;0.947408
2;50;0.03636922515229058;0.69999999999999996;<function softsign at 0x7fd2f1948c80>;105;Xavier;6.6576985862134181;6.2226141361974916;0.895556;0.910124;10;0.909136
5;20;0.03067559780508177;0.5;<function tanh at 0x7fd2f17ce488>;160;None;4.6481440493153272;5.7616108096681655;0.729136;0.917284;80;0.910371
1;24;0.021207792499187746;1;<function softsign at 0x7fd2f1948c80>;265;Xavier;3.7607134976329641;3.32884929310671;0.947408;0.948395;160;0.948395
2;31;0.004875402883926807;0.69999999999999996;<function relu at 0x7fd2f1948578>;100;Xavier;34.798227376731695;34.69530314547854;0.0;0.455062;10;0.452593
4;25;0.037612084075539065;0.69999999999999996;<function selu at 0x7fd2ec469b18>;30;He;25.274786147756323;25.358878175738802;0.0;0.58;5;0.591852
